age,job,marital,education,default_credit,housing,loan,contact_target,month,day_of_week,dt_year,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,target_decision
34,blue-collar,married,basic-9y,no,no,no,cellular,apr,mon,2022,231,3,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
32,services,married,high-school,no,no,no,cellular,apr,mon,2022,259,3,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
33,blue-collar,married,basic-9y,no,no,yes,cellular,apr,mon,2022,780,2,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
46,admin,married,basic-9y,no,no,no,cellular,apr,mon,2022,405,2,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
42,blue-collar,divorced,basic-9y,no,no,no,cellular,apr,mon,2022,20,2,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
55,admin,married,university-degree,no,yes,yes,cellular,apr,mon,2022,204,3,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
33,blue-collar,single,basic-4y,no,no,no,cellular,apr,mon,2022,242,3,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
39,admin,married,university-degree,no,no,no,cellular,apr,mon,2022,505,3,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
39,admin,married,university-degree,no,no,no,cellular,apr,mon,2022,355,3,,2,failure,-1.8,93.075,-47.1,1.405,5099,no
37,services,single,professional-course,no,yes,no,cellular,apr,mon,2022,307,4,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
38,services,married,high-school,no,no,no,cellular,apr,mon,2022,250,2,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
31,admin,single,university-degree,no,no,no,cellular,apr,mon,2022,164,6,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
36,blue-collar,married,basic-9y,no,yes,no,cellular,apr,mon,2022,57,3,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
40,technician,single,professional-course,no,yes,no,cellular,apr,mon,2022,8,2,,1,failure,-1.8,93.075,-47.1,1.405,5099,no
38,admin,divorced,basic-9y,no,yes,no,cellular,apr,mon,2022,39,4,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
38,blue-collar,married,basic-9y,no,yes,no,cellular,apr,mon,2022,22,4,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
27,management,single,university-degree,no,yes,yes,cellular,apr,mon,2022,21,4,,1,failure,-1.8,93.075,-47.1,1.405,5099,no
34,blue-collar,married,basic-9y,no,no,no,cellular,apr,mon,2022,31,4,,1,failure,-1.8,93.075,-47.1,1.405,5099,no
39,blue-collar,married,basic-4y,no,yes,no,cellular,apr,mon,2022,554,3,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
33,blue-collar,divorced,basic-9y,no,no,yes,cellular,apr,mon,2022,34,2,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
34,self-employed,single,university-degree,no,yes,no,cellular,apr,mon,2022,639,2,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
37,services,married,high-school,no,yes,no,cellular,apr,mon,2022,106,3,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
54,technician,married,high-school,no,yes,no,cellular,apr,mon,2022,94,3,,1,failure,-1.8,93.075,-47.1,1.405,5099,no
32,services,married,high-school,no,yes,yes,cellular,apr,mon,2022,6,6,,1,failure,-1.8,93.075,-47.1,1.405,5099,no
40,admin,single,university-degree,no,yes,yes,cellular,apr,mon,2022,8,2,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
38,entrepreneur,single,basic-4y,no,yes,yes,cellular,apr,mon,2022,7,4,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
34,technician,married,professional-course,no,no,no,cellular,apr,mon,2022,1156,3,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
42,blue-collar,married,high-school,no,no,yes,cellular,apr,mon,2022,178,5,,1,failure,-1.8,93.075,-47.1,1.405,5099,no
53,blue-collar,married,basic-6y,no,yes,yes,cellular,apr,mon,2022,208,2,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
52,technician,married,professional-course,no,yes,no,telephone,apr,mon,2022,43,3,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
48,services,divorced,high-school,no,yes,no,cellular,apr,mon,2022,25,2,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
37,technician,single,university-degree,no,yes,no,cellular,apr,mon,2022,6,2,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
57,self-employed,married,basic-4y,no,yes,no,cellular,apr,mon,2022,659,2,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
36,admin,married,university-degree,no,yes,no,telephone,apr,mon,2022,5,3,,1,failure,-1.8,93.075,-47.1,1.405,5099,no
39,admin,married,high-school,no,yes,no,cellular,apr,mon,2022,149,2,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
57,self-employed,married,basic-4y,no,yes,no,cellular,apr,mon,2022,627,5,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
37,blue-collar,married,high-school,no,no,no,cellular,apr,mon,2022,943,3,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
34,admin,single,university-degree,no,yes,no,cellular,apr,mon,2022,305,2,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
54,admin,married,university-degree,no,yes,yes,cellular,apr,tue,2022,235,2,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
64,retired,married,university-degree,no,yes,no,cellular,apr,tue,2022,146,4,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
31,technician,single,university-degree,no,no,yes,cellular,apr,tue,2022,333,3,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
56,self-employed,married,university-degree,no,no,no,cellular,apr,tue,2022,110,2,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
75,retired,married,basic-4y,no,no,no,cellular,apr,tue,2022,186,2,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
64,retired,married,university-degree,no,yes,yes,cellular,apr,tue,2022,159,2,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
53,admin,married,university-degree,no,yes,no,cellular,apr,tue,2022,142,1,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
54,management,married,university-degree,no,yes,no,cellular,apr,tue,2022,336,1,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
78,retired,married,basic-4y,no,yes,no,cellular,apr,tue,2022,274,1,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
57,retired,married,basic-4y,no,yes,yes,telephone,apr,tue,2022,1348,4,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
31,technician,single,university-degree,no,no,no,telephone,apr,tue,2022,207,17,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
75,retired,married,basic-4y,no,no,no,cellular,apr,tue,2022,109,1,,1,failure,-1.8,93.075,-47.1,1.405,5099,yes
41,technician,married,university-degree,no,no,no,cellular,apr,tue,2022,219,1,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
47,housemaid,single,professional-course,no,yes,no,cellular,apr,tue,2022,100,1,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
70,retired,married,basic-6y,no,yes,no,cellular,apr,tue,2022,252,1,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
54,management,married,university-degree,no,yes,no,cellular,apr,tue,2022,211,1,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
54,management,married,university-degree,no,no,no,cellular,apr,tue,2022,243,1,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
78,retired,married,basic-4y,no,yes,yes,cellular,apr,tue,2022,75,1,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
66,retired,married,basic-4y,no,yes,no,cellular,apr,tue,2022,63,1,,1,failure,-1.8,93.075,-47.1,1.405,5099,no
29,technician,single,university-degree,no,no,no,cellular,apr,tue,2022,95,1,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
65,self-employed,married,professional-course,no,no,no,telephone,apr,tue,2022,110,3,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
47,housemaid,married,basic-4y,no,no,no,cellular,apr,tue,2022,645,2,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
34,admin,divorced,high-school,no,no,no,cellular,apr,tue,2022,446,1,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
34,admin,divorced,high-school,no,yes,no,cellular,apr,tue,2022,121,1,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
34,admin,divorced,high-school,no,yes,no,telephone,apr,tue,2022,946,3,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
75,retired,married,basic-4y,no,no,no,cellular,apr,tue,2022,356,2,,1,failure,-1.8,93.075,-47.1,1.405,5099,yes
53,admin,married,university-degree,no,yes,no,cellular,apr,tue,2022,158,2,6.0,1,success,-1.8,93.075,-47.1,1.405,5099,yes
31,technician,single,university-degree,no,yes,no,telephone,apr,tue,2022,847,2,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
47,housemaid,single,professional-course,no,yes,no,cellular,apr,tue,2022,242,2,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
78,retired,married,basic-4y,no,yes,no,telephone,apr,tue,2022,137,2,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
64,retired,married,university-degree,no,no,no,cellular,apr,tue,2022,157,4,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
27,services,single,high-school,no,yes,no,cellular,apr,tue,2022,204,1,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
31,technician,single,university-degree,no,no,no,telephone,apr,tue,2022,126,4,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
61,admin,married,university-degree,no,yes,no,cellular,apr,wed,2022,183,5,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
46,admin,married,university-degree,no,yes,no,telephone,apr,wed,2022,94,7,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
46,admin,married,university-degree,no,yes,no,telephone,apr,wed,2022,154,8,,1,failure,-1.8,93.075,-47.1,1.405,5099,no
23,admin,single,university-degree,no,yes,no,cellular,apr,wed,2022,71,7,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
33,admin,single,university-degree,no,yes,no,telephone,apr,wed,2022,220,1,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
29,admin,single,high-school,no,yes,yes,telephone,apr,wed,2022,186,4,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
23,admin,single,university-degree,no,no,yes,cellular,apr,wed,2022,343,5,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
23,admin,single,university-degree,no,no,no,cellular,apr,wed,2022,341,2,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
30,unemployed,single,university-degree,no,yes,no,cellular,apr,wed,2022,400,1,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
23,admin,single,university-degree,no,yes,no,cellular,apr,wed,2022,621,1,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
23,admin,single,university-degree,no,yes,no,cellular,apr,wed,2022,219,1,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
52,blue-collar,married,basic-4y,no,yes,no,cellular,apr,wed,2022,315,1,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
45,self-employed,single,basic-9y,no,yes,no,cellular,apr,wed,2022,156,1,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
23,admin,single,university-degree,no,no,no,cellular,apr,wed,2022,314,1,,1,failure,-1.8,93.075,-47.1,1.405,5099,yes
45,technician,divorced,university-degree,no,no,yes,telephone,apr,wed,2022,101,1,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
29,admin,single,high-school,no,no,yes,cellular,apr,wed,2022,319,1,6.0,1,success,-1.8,93.075,-47.1,1.405,5099,yes
46,admin,married,university-degree,no,yes,no,cellular,apr,wed,2022,164,2,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
64,retired,married,basic-4y,no,yes,no,cellular,apr,wed,2022,104,1,,2,failure,-1.8,93.075,-47.1,1.405,5099,yes
29,admin,single,university-degree,no,yes,no,cellular,apr,wed,2022,145,1,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
64,retired,married,university-degree,no,yes,no,cellular,apr,wed,2022,102,1,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
39,admin,married,university-degree,no,no,no,cellular,apr,wed,2022,94,1,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
37,services,single,high-school,no,yes,no,cellular,apr,wed,2022,165,1,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
25,admin,single,high-school,no,yes,no,cellular,apr,wed,2022,416,1,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
55,admin,married,high-school,no,no,yes,cellular,apr,wed,2022,307,1,,1,failure,-1.8,93.075,-47.1,1.405,5099,yes
54,technician,married,professional-course,no,yes,no,cellular,apr,wed,2022,138,2,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
48,admin,married,university-degree,no,yes,no,cellular,apr,wed,2022,87,9,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
50,technician,divorced,basic-9y,no,yes,no,cellular,apr,wed,2022,91,2,,1,failure,-1.8,93.075,-47.1,1.405,5099,no
25,admin,single,high-school,no,yes,no,cellular,apr,wed,2022,108,3,,1,failure,-1.8,93.075,-47.1,1.405,5099,no
61,retired,married,basic-4y,no,yes,no,cellular,apr,wed,2022,245,4,,1,failure,-1.8,93.075,-47.1,1.405,5099,yes
65,retired,married,university-degree,no,no,no,cellular,apr,wed,2022,124,2,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
60,technician,married,professional-course,no,no,no,cellular,apr,wed,2022,107,2,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
39,admin,married,university-degree,no,no,no,cellular,apr,wed,2022,382,2,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,no
52,blue-collar,married,basic-4y,no,yes,no,cellular,apr,wed,2022,229,5,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
58,retired,single,professional-course,no,yes,no,cellular,apr,wed,2022,1288,3,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
60,blue-collar,married,professional-course,no,yes,no,cellular,apr,wed,2022,545,1,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
19,student,single,basic-4y,no,no,yes,cellular,apr,wed,2022,371,2,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099,yes
25,admin,single,university-degree,no,yes,no,cellular,apr,thu,2022,229,2,,0,nonexistent,-1.8,93.075,-47.1,1.406,5099,yes
62,self-employed,married,university-degree,no,yes,yes,telephone,apr,thu,2022,164,4,,0,nonexistent,-1.8,93.075,-47.1,1.406,5099,no
53,retired,married,basic-9y,no,no,no,telephone,apr,thu,2022,67,3,,0,nonexistent,-1.8,93.075,-47.1,1.406,5099,no
61,admin,married,university-degree,no,yes,yes,cellular,apr,thu,2022,266,5,,0,nonexistent,-1.8,93.075,-47.1,1.406,5099,yes
52,blue-collar,married,basic-6y,no,no,no,cellular,apr,thu,2022,247,5,,0,nonexistent,-1.8,93.075,-47.1,1.406,5099,yes
37,technician,single,high-school,no,yes,no,telephone,apr,thu,2022,201,1,,0,nonexistent,-1.8,93.075,-47.1,1.406,5099,no
44,admin,married,university-degree,no,no,no,cellular,apr,thu,2022,172,1,,0,nonexistent,-1.8,93.075,-47.1,1.406,5099,yes
35,technician,married,university-degree,no,no,no,cellular,apr,thu,2022,270,2,,0,nonexistent,-1.8,93.075,-47.1,1.406,5099,yes
50,admin,married,university-degree,no,yes,yes,telephone,apr,thu,2022,413,3,,0,nonexistent,-1.8,93.075,-47.1,1.406,5099,yes
27,student,single,university-degree,no,no,no,telephone,apr,thu,2022,141,1,,0,nonexistent,-1.8,93.075,-47.1,1.406,5099,no
38,technician,married,professional-course,no,yes,yes,cellular,apr,thu,2022,117,1,,0,nonexistent,-1.8,93.075,-47.1,1.406,5099,no
42,technician,married,high-school,no,yes,no,cellular,apr,thu,2022,163,1,,0,nonexistent,-1.8,93.075,-47.1,1.406,5099,yes
33,self-employed,married,university-degree,no,no,no,telephone,apr,thu,2022,155,1,,0,nonexistent,-1.8,93.075,-47.1,1.406,5099,no
43,admin,married,university-degree,no,no,no,cellular,apr,thu,2022,522,4,,0,nonexistent,-1.8,93.075,-47.1,1.406,5099,yes
28,blue-collar,single,basic-9y,no,yes,no,cellular,apr,thu,2022,106,3,,0,nonexistent,-1.8,93.075,-47.1,1.406,5099,no
28,blue-collar,single,basic-9y,no,yes,yes,cellular,apr,thu,2022,333,2,,0,nonexistent,-1.8,93.075,-47.1,1.406,5099,no
26,student,single,high-school,no,yes,no,cellular,apr,thu,2022,116,4,,0,nonexistent,-1.8,93.075,-47.1,1.406,5099,yes
37,technician,single,high-school,no,yes,no,telephone,apr,thu,2022,77,2,,0,nonexistent,-1.8,93.075,-47.1,1.406,5099,no
29,student,single,high-school,no,no,no,cellular,apr,thu,2022,86,1,,0,nonexistent,-1.8,93.075,-47.1,1.406,5099,no
85,retired,married,basic-4y,no,yes,no,cellular,apr,thu,2022,191,1,,0,nonexistent,-1.8,93.075,-47.1,1.406,5099,no
31,admin,single,university-degree,no,no,no,cellular,apr,thu,2022,115,16,,0,nonexistent,-1.8,93.075,-47.1,1.406,5099,no
28,blue-collar,single,basic-9y,no,yes,no,cellular,apr,fri,2022,65,2,,0,nonexistent,-1.8,93.075,-47.1,1.4,5099,no
30,technician,single,university-degree,no,yes,no,cellular,apr,fri,2022,143,1,,1,failure,-1.8,93.075,-47.1,1.4,5099,no
50,admin,married,university-degree,no,yes,no,cellular,apr,fri,2022,160,1,,0,nonexistent,-1.8,93.075,-47.1,1.4,5099,yes
36,admin,married,high-school,no,no,no,cellular,apr,fri,2022,78,2,,0,nonexistent,-1.8,93.075,-47.1,1.4,5099,no
85,retired,married,basic-4y,no,yes,no,cellular,apr,fri,2022,117,2,,0,nonexistent,-1.8,93.075,-47.1,1.4,5099,no
80,blue-collar,married,high-school,no,no,no,cellular,apr,fri,2022,105,6,,3,failure,-1.8,93.075,-47.1,1.4,5099,no
64,retired,married,high-school,no,yes,no,cellular,apr,fri,2022,111,1,,0,nonexistent,-1.8,93.075,-47.1,1.4,5099,no
64,management,married,high-school,no,yes,no,cellular,apr,fri,2022,693,2,,0,nonexistent,-1.8,93.075,-47.1,1.4,5099,yes
27,student,single,university-degree,no,no,no,cellular,apr,fri,2022,227,1,,1,failure,-1.8,93.075,-47.1,1.4,5099,yes
38,technician,single,university-degree,no,no,no,cellular,apr,fri,2022,202,5,,1,failure,-1.8,93.075,-47.1,1.4,5099,yes
66,retired,married,professional-course,no,yes,yes,cellular,apr,fri,2022,222,4,,0,nonexistent,-1.8,93.075,-47.1,1.4,5099,no
64,retired,married,university-degree,no,no,no,cellular,apr,fri,2022,173,2,,0,nonexistent,-1.8,93.075,-47.1,1.4,5099,no
33,services,single,high-school,no,yes,no,cellular,apr,mon,2022,44,3,,0,nonexistent,-1.8,93.075,-47.1,1.392,5099,no
71,retired,married,university-degree,no,yes,yes,telephone,apr,mon,2022,89,12,,0,nonexistent,-1.8,93.075,-47.1,1.392,5099,no
27,management,married,university-degree,no,no,no,cellular,apr,mon,2022,54,1,,0,nonexistent,-1.8,93.075,-47.1,1.392,5099,no
36,management,married,university-degree,no,no,no,cellular,apr,mon,2022,98,1,,0,nonexistent,-1.8,93.075,-47.1,1.392,5099,no
28,unemployed,single,high-school,no,no,no,cellular,apr,mon,2022,97,1,,0,nonexistent,-1.8,93.075,-47.1,1.392,5099,yes
28,blue-collar,single,basic-9y,no,no,no,cellular,apr,mon,2022,218,1,,0,nonexistent,-1.8,93.075,-47.1,1.392,5099,no
28,blue-collar,single,basic-9y,no,no,no,cellular,apr,mon,2022,107,1,,0,nonexistent,-1.8,93.075,-47.1,1.392,5099,no
64,retired,married,university-degree,no,no,no,telephone,apr,mon,2022,227,3,,0,nonexistent,-1.8,93.075,-47.1,1.392,5099,no
27,admin,single,university-degree,no,yes,no,cellular,apr,mon,2022,148,1,,0,nonexistent,-1.8,93.075,-47.1,1.392,5099,yes
27,management,married,university-degree,no,no,no,cellular,apr,mon,2022,444,1,,0,nonexistent,-1.8,93.075,-47.1,1.392,5099,yes
55,services,divorced,professional-course,no,no,no,cellular,apr,mon,2022,88,1,,1,failure,-1.8,93.075,-47.1,1.392,5099,no
41,admin,married,high-school,no,no,no,cellular,apr,mon,2022,160,1,,0,nonexistent,-1.8,93.075,-47.1,1.392,5099,no
53,admin,single,high-school,no,yes,no,cellular,apr,mon,2022,167,1,,0,nonexistent,-1.8,93.075,-47.1,1.392,5099,no
38,admin,divorced,university-degree,no,no,no,cellular,apr,mon,2022,360,1,,0,nonexistent,-1.8,93.075,-47.1,1.392,5099,yes
38,admin,divorced,university-degree,no,no,no,cellular,apr,mon,2022,62,1,,0,nonexistent,-1.8,93.075,-47.1,1.392,5099,no
85,retired,married,basic-4y,no,no,no,cellular,apr,mon,2022,81,1,,0,nonexistent,-1.8,93.075,-47.1,1.392,5099,no
62,self-employed,married,university-degree,no,no,no,cellular,apr,mon,2022,66,1,,0,nonexistent,-1.8,93.075,-47.1,1.392,5099,no
23,management,single,university-degree,no,yes,no,cellular,apr,mon,2022,122,1,,0,nonexistent,-1.8,93.075,-47.1,1.392,5099,yes
38,technician,married,professional-course,no,yes,no,cellular,apr,mon,2022,90,2,,0,nonexistent,-1.8,93.075,-47.1,1.392,5099,no
27,admin,single,university-degree,no,yes,no,cellular,apr,tue,2022,151,3,,0,nonexistent,-1.8,93.075,-47.1,1.384,5099,no
52,blue-collar,married,basic-6y,no,no,no,cellular,apr,tue,2022,139,2,,0,nonexistent,-1.8,93.075,-47.1,1.384,5099,no
85,retired,married,basic-4y,no,no,no,cellular,apr,tue,2022,165,3,,0,nonexistent,-1.8,93.075,-47.1,1.384,5099,no
61,retired,divorced,university-degree,no,yes,no,cellular,apr,tue,2022,118,2,,0,nonexistent,-1.8,93.075,-47.1,1.384,5099,no
38,admin,divorced,university-degree,no,yes,no,cellular,apr,tue,2022,177,2,,0,nonexistent,-1.8,93.075,-47.1,1.384,5099,yes
38,services,married,high-school,no,no,no,cellular,apr,tue,2022,186,2,,0,nonexistent,-1.8,93.075,-47.1,1.384,5099,no
61,technician,married,university-degree,no,no,no,cellular,apr,tue,2022,50,2,,0,nonexistent,-1.8,93.075,-47.1,1.384,5099,no
23,management,single,university-degree,no,yes,no,cellular,apr,tue,2022,56,2,,0,nonexistent,-1.8,93.075,-47.1,1.384,5099,no
31,admin,single,university-degree,no,yes,no,cellular,apr,tue,2022,101,2,,0,nonexistent,-1.8,93.075,-47.1,1.384,5099,no
51,blue-collar,married,basic-6y,no,yes,no,cellular,apr,wed,2022,89,2,,0,nonexistent,-1.8,93.075,-47.1,1.372,5099,no
33,admin,single,high-school,no,yes,no,cellular,apr,wed,2022,507,3,,0,nonexistent,-1.8,93.075,-47.1,1.372,5099,yes
47,services,married,high-school,no,yes,no,cellular,apr,wed,2022,636,2,,0,nonexistent,-1.8,93.075,-47.1,1.372,5099,yes
33,admin,single,high-school,no,yes,no,cellular,apr,wed,2022,961,2,,1,failure,-1.8,93.075,-47.1,1.372,5099,yes
30,technician,single,university-degree,no,no,no,cellular,apr,wed,2022,80,5,,0,nonexistent,-1.8,93.075,-47.1,1.372,5099,no
53,admin,single,high-school,no,yes,yes,telephone,apr,wed,2022,75,3,,0,nonexistent,-1.8,93.075,-47.1,1.372,5099,no
69,retired,married,high-school,no,yes,no,cellular,apr,wed,2022,153,4,,1,failure,-1.8,93.075,-47.1,1.372,5099,no
55,services,divorced,professional-course,no,yes,no,telephone,apr,wed,2022,164,23,,0,nonexistent,-1.8,93.075,-47.1,1.372,5099,no
30,technician,single,university-degree,no,yes,no,telephone,apr,wed,2022,169,8,,0,nonexistent,-1.8,93.075,-47.1,1.372,5099,no
52,management,divorced,professional-course,no,yes,no,cellular,apr,wed,2022,85,7,,0,nonexistent,-1.8,93.075,-47.1,1.372,5099,no
